../map_txt/Random_32x32_.3.txt	strat_point-target_point: [1, 30]-[1, 1]	open_list size: 29	 close_list size: 130	path_size: 35	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [3, 31]-[1, 1]	open_list size: 26	 close_list size: 147	path_size: 38	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [5, 30]-[1, 1]	open_list size: 29	 close_list size: 205	path_size: 37	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [7, 31]-[1, 1]	open_list size: 32	 close_list size: 220	path_size: 38	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [9, 31]-[1, 1]	open_list size: 37	 close_list size: 256	path_size: 40	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [11, 29]-[1, 1]	open_list size: 37	 close_list size: 296	path_size: 40	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [13, 30]-[1, 1]	open_list size: 47	 close_list size: 315	path_size: 43	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [15, 31]-[1, 1]	open_list size: 52	 close_list size: 359	path_size: 44	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [17, 31]-[1, 1]	open_list size: 41	 close_list size: 409	path_size: 46	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [19, 30]-[1, 1]	open_list size: 46	 close_list size: 435	path_size: 47	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [21, 31]-[1, 1]	open_list size: 42	 close_list size: 496	path_size: 50	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [23, 31]-[1, 1]	open_list size: 40	 close_list size: 522	path_size: 52	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [25, 31]-[1, 1]	open_list size: 40	 close_list size: 515	path_size: 54	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [27, 31]-[1, 1]	open_list size: 37	 close_list size: 517	path_size: 56	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [29, 31]-[1, 1]	open_list size: 41	 close_list size: 513	path_size: 58	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [31, 30]-[1, 1]	open_list size: 39	 close_list size: 517	path_size: 61	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [0, 30]-[1, 1]	open_list size: 36	 close_list size: 82	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [2, 30]-[1, 1]	open_list size: 43	 close_list size: 95	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [4, 29]-[1, 1]	open_list size: 41	 close_list size: 142	path_size: 28	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [6, 30]-[1, 1]	open_list size: 54	 close_list size: 144	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [8, 30]-[1, 1]	open_list size: 52	 close_list size: 131	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [10, 31]-[1, 1]	open_list size: 47	 close_list size: 135	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [12, 30]-[1, 1]	open_list size: 55	 close_list size: 151	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [14, 29]-[1, 1]	open_list size: 61	 close_list size: 160	path_size: 28	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [16, 30]-[1, 1]	open_list size: 60	 close_list size: 162	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [18, 30]-[1, 1]	open_list size: 65	 close_list size: 167	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [20, 30]-[1, 1]	open_list size: 76	 close_list size: 143	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [22, 30]-[1, 1]	open_list size: 75	 close_list size: 135	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [24, 31]-[1, 1]	open_list size: 72	 close_list size: 129	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [26, 30]-[1, 1]	open_list size: 77	 close_list size: 131	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [28, 31]-[1, 1]	open_list size: 84	 close_list size: 111	path_size: 31	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [30, 31]-[1, 1]	open_list size: 85	 close_list size: 112	path_size: 32	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [1, 30]-[1, 1]	open_list size: 37	 close_list size: 85	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [3, 31]-[1, 1]	open_list size: 42	 close_list size: 91	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [5, 30]-[1, 1]	open_list size: 44	 close_list size: 141	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [7, 31]-[1, 1]	open_list size: 48	 close_list size: 128	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [9, 31]-[1, 1]	open_list size: 45	 close_list size: 139	path_size: 30	
